processo_numero,latitude,longitude,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation
8044145221,-8.0013077,-34.9112407,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,37.0
8065044922,-8.1249597,-34.9546566,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,3.0,0.2,57.0
8017947421,-7.9953231,-34.9326771,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,49.0
8000046722,-8.010663500000001,-34.8959257,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,51.0
8070930521,-8.113133399999999,-34.9459304,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.5,52.0
8043265421,-8.005061399999999,-34.905111,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,32.0
8002871522,-8.016355599999999,-34.906348,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.4,0.3,28.0
8044016821,-8.0024355,-34.9120273,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,2.7,37.0
8043191021,-7.999673599999999,-34.9162263,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.2,42.0
8031524021,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,3.8,0.3,7.0
8043108621,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,71.0
8045218321,-8.005233,-34.9065023,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.0,35.0
8043102821,-7.991124800000001,-34.9204666,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.4,55.0
8043078021,-8.0013126,-34.9064317,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.6,51.0
8043083321,-7.995915799999999,-34.9209044,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,33.0
8043038821,-7.9896839,-34.917529,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,50.0
8064137322,-8.1156884,-34.9573106,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,0.1,0.1,47.0
8021561021,-7.992835800000001,-34.9323513,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.2,67.0
8051816621,-7.994726,-34.9342784,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.6,0.1,48.0
8062477122,-8.108707899999999,-34.9479022,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,7.4,0.2,38.0
8027035821,-7.9917186,-34.9324813,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,6.0,0.1,67.0
8043775221,-7.9988004,-34.9207864,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.7,43.0
8012165821,-7.9897497,-34.9311689,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,33.0
8043764021,-7.999619999999999,-34.9197866,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.7,43.0
8043740421,-8.0014722,-34.9140585,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.2,55.0
8043752221,-7.990511399999999,-34.9160235,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,19.0,1.2,17.0
8062470722,-8.1230506,-34.9517461,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.4,32.0
8043694221,-8.0039077,-34.9139225,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.2,58.0
8071182221,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,7.3,0.3,7.0
8043681821,-7.990674899999998,-34.9158533,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,19.0,1.2,17.0
8031540521,-8.132485,-34.953193,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.3,41.0
8070957021,-8.1365967,-34.9531721,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.5,25.0
8073413121,-8.0171206,-34.9090393,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.0,19.0
8071297421,-8.0137189,-34.9102875,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.2,46.0
8043443021,-7.9914839,-34.9171431,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,0.5,50.0
8042618021,-7.990038,-34.9182008,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.1,50.0
8042478222,-8.124625,-34.9473059,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,5.4,0.2,77.0
8043544021,-8.001053299999999,-34.90737920000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,51.0
8049010821,-8.0025778,-34.9378809,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.0,46.0
8048349121,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,7.1,0.5,28.0
8043346421,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.1,28.0
8048449621,-7.9962607,-34.9332984,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.5,72.0
8044129721,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,0.8,28.0
8042544721,-7.9910671,-34.9166294,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,17.8,0.2,17.0
8044172021,-7.9957179,-34.9546986,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.8,61.0
8043128721,-8.016644099999999,-34.9086105,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,42.0
8044157021,-7.9932014,-34.933495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,39.0
8043488321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,71.0
8044290221,-8.0133435,-34.9058831,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.1,59.0
8040746121,-8.0042176,-34.90731,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.5,0.1,35.0
8043589421,-8.014631099999999,-34.9098983,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,42.0
8041968821,-8.0063028,-34.9087354,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,9.5,0.2,14.0
8047273121,-8.016644099999999,-34.9086105,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.5,0.2,42.0
8061994222,-8.1168884,-34.9560439,PV1,20 a 100m,10 a 30º,0 a 60%,Media,9.4,0.3,83.0
8068960821,-8.0531317,-34.8873199,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,10.8,0.6,10.0
8039877921,-8.0027702,-34.9103462,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,53.0
8043113021,-7.9951899,-34.9339622,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,48.0
8041138521,-7.992401199999999,-34.9255806,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,4.4,0.1,25.0
8062384322,-8.1133484,-34.9568764,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,7.4,0.4,74.0
8041508721,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,5.0,0.2,28.0
8044549621,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.9,0.1,28.0
8039604221,-8.0154487,-34.9085126,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,42.0
8039226821,-8.010475,-34.89689500000001,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,8.8,0.2,51.0
8040700121,-7.9909087,-34.9208169,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.5,0.1,55.0
8067561221,-8.1289205,-34.9458192,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.3,35.0
8043827221,-7.965378499999999,-34.9234981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.7,79.0
8038372021,-8.0105475,-34.8960474,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,7.6,0.3,51.0
8043819021,-7.965445700000001,-34.9250976,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,1.7,79.0
8031068421,-8.0153656,-34.9089607,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,42.0
8042389121,-7.990038,-34.9182008,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.9,50.0
8040240021,-8.004951499999999,-34.9099873,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.4,0.0,43.0
8042778821,-7.953198199999999,-34.9505943,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.9,105.0
8044506521,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.0,0.1,38.0
8042685021,-7.9659359,-34.9259045,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,1.1,79.0
8039687521,-8.0047481,-34.9051237,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,32.0
8042369021,-8.001376,-34.9126349,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.5,55.0
8042620521,-7.9933051,-34.9391291,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,17.8,1.1,38.0
8034716721,-8.015854599999999,-34.9063899,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,3.0,0.0,28.0
8041561322,-8.1179109,-34.9572303,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,0.3,0.0,40.0
8064868822,-8.1197301,-34.9527615,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,71.0
8061458322,-8.1081557,-34.9571104,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,26.5,0.5,38.0
8038942121,-7.9906269,-34.9161366,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,3.3,0.1,17.0
8039805821,-7.9951878,-34.9347572,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,48.0
8031351821,-8.119982799999999,-34.9551507,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.2,85.0
8076226821,-8.1227356,-34.9504903,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,3.0,0.2,33.0
8039173121,-8.0014722,-34.9140585,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.3,55.0
8039156021,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.3,38.0
8030680821,-8.002441899999999,-34.9148788,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,0.3,25.0
8006370221,-8.1270724,-34.9403482,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,41.0
8034702621,-7.995886199999999,-34.9204248,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,71.0
8030424121,-7.999314600000001,-34.9203375,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.3,43.0
8061293422,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,26.5,0.3,7.0
8040160721,-7.9966788,-34.9333281,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.4,0.1,72.0
8034693721,-7.99897,-34.92062,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,43.0
8039650421,-7.996007,-34.932967,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,72.0
8030589021,-7.9986442,-34.9163793,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,42.0
8032010021,-8.0036793,-34.9053366,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.0,60.0
8031061021,-7.9925357,-34.9191525,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,38.0
8046301121,-7.953198199999999,-34.9505943,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,5.0,0.2,105.0
8035910121,-8.0011393,-34.9132234,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,2.1,0.0,55.0
8044381821,-7.953198199999999,-34.9505943,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,2.9,0.1,105.0
8042346021,-7.953198199999999,-34.9505943,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.5,105.0
8030832221,-8.0042176,-34.90731,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,35.0
8061267322,-8.1162142,-34.9436304,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,26.5,0.3,18.0
8030836821,-8.000681799999999,-34.9080773,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,51.0
8031702521,-7.9957179,-34.9546986,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,3.8,0.1,61.0
8030834521,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,38.0
8031312221,-8.003637099999999,-34.9051256,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.2,60.0
8031314521,-8.0002059,-34.9157026,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,36.0
8030800321,-8.0006192,-34.9160231,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,36.0
8030465021,-7.998378499999999,-34.9359648,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.2,86.0
8031534521,-8.0022203,-34.9018521,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,3.8,0.3,12.0
8034660121,-7.9623991,-34.9217852,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,59.0
8032631421,-8.0028504,-34.9020373,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,9.6,0.1,12.0
8034422321,-7.9983568,-34.9391116,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,8.9,0.1,42.0
8032761521,-8.1260265,-34.9548642,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,1.9,32.0
8060711722,-8.1128812,-34.9524389,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,2.3,0.0,67.0
8030796621,-7.9978577,-34.9359316,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,59.0
8030742321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,71.0
8071734521,-8.1252928,-34.9449452,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,3.6,0.3,36.0
8030665921,-7.998426100000001,-34.9188706,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,43.0
8030740021,-7.9909727,-34.9164505,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,9.6,0.6,17.0
8031349321,-8.0013764,-34.9098265,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,55.0
8075274722,-8.0092545,-34.953929,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.0,28.0
8030874721,-8.0032497,-34.9150921,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,25.0
8032152921,-8.0037035,-34.9054548,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,7.2,0.1,60.0
8071191121,-8.1365967,-34.9531721,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,25.0
8031239321,-7.985133499999999,-34.9286077,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,41.0
8030736321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,71.0
8075710122,-8.0131212,-34.958266,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,23.3,0.3,23.0
8075564522,-8.0131212,-34.958266,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,23.3,3.1,23.0
8030820421,-8.000259999999999,-34.907535,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,51.0
8031177821,-7.997201599999999,-34.9349367,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,66.0
8075555622,-8.0131212,-34.958266,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,23.3,3.1,23.0
8032754921,-7.994879000000001,-34.9341881,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.9,48.0
8032231621,-7.995941200000001,-34.9206923,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.0,71.0
8033452621,-8.008904,-34.934361,A2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.1,37.0
8030730521,-8.0057604,-34.9087588,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,43.0
8030728021,-8.0001375,-34.9128138,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,55.0
8030722221,-8.001053299999999,-34.90737920000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,51.0
8032106721,-7.9622907,-34.9207136,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,7.2,0.2,56.0
8031402121,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,1.0,28.0
8073559422,-8.0083434,-34.958808,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.6,0.0,9.0
8065985822,-8.1094859,-34.9392257,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,4.7,0.0,11.0
8060026222,-8.1201017,-34.9410315,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,2.9,0.0,47.0
8066387722,-8.1306088,-34.9337895,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,3.4,46.0
8071560522,-8.0356706,-34.897431,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,14.5,0.0,8.0
8055598122,-8.1094859,-34.9392257,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,83.0,8.3,11.0
8058323322,-8.1205929,-34.9375261,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,19.8,6.1,16.0
8054787522,-8.1098303,-34.9389812,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,4.1,0.0,11.0
8056993122,-8.1094859,-34.9392257,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,12.7,1.0,11.0
8055713522,-8.1112552,-34.9447692,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,83.0,7.9,22.0
8057828422,-8.1251401,-34.9359382,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,12.7,1.3,34.0
8021499022,-8.1254674,-34.9406155,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,41.0
8043069021,-8.1200925,-34.939392,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,16.0
8043062621,-8.1251401,-34.9359382,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.6,34.0
8042897721,-8.114773699999999,-34.9399567,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,17.8,1.1,14.0
8043719521,-8.1100168,-34.9383272,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,19.0,1.2,11.0
8043621521,-8.1094859,-34.9392257,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,19.0,0.5,11.0
8043608921,-8.1198226,-34.9397775,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,47.0
8044229121,-8.1251401,-34.9359382,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,0.3,34.0
8043604321,-8.1198226,-34.9397775,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,47.0
8042556521,-8.1254674,-34.9406155,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,41.0
8042528121,-8.114773699999999,-34.9399567,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,17.8,0.2,14.0
8032211521,-8.1086959,-34.93952,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa,7.2,0.0,11.0
8031588821,-8.1252572,-34.9452705,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,36.0
8031901821,-8.1258262,-34.9354303,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,34.0
8080547822,-8.0963534,-34.9198186,HP,0 a 40m,0 a 5º,0 a 15%,Baixa,8.0,0.9,1.0
8080540322,-8.0964457,-34.9192398,HP,0 a 40m,0 a 5º,0 a 15%,Baixa,8.0,0.4,1.0
8080536622,-8.0964457,-34.9192398,HP,0 a 40m,0 a 5º,0 a 15%,Baixa,8.0,0.4,1.0
8071356922,-8.0578381,-34.8828969,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,57.8,3.4,11.0
8057427022,-8.0578381,-34.8828969,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,15.1,0.3,11.0
8043329221,-8.0578381,-34.8828969,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,17.8,0.1,11.0
8033055721,-8.0578381,-34.8828969,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,9.6,0.1,11.0
8077981222,-8.1372733,-34.9438362,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.3,71.0
8071407222,-8.1370159,-34.9403261,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,0.8,41.0
8067843622,-8.1360399,-34.94426,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,71.0
8066492522,-8.1372032,-34.9352329,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,0.0,51.0
8065064022,-8.133619,-34.9348237,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,3.0,0.2,59.0
8063600122,-8.1336088,-34.9349933,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,14.2,0.3,59.0
8064164022,-7.9657271,-34.9812818,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,0.1,0.1,109.0
8064128422,-8.1386414,-34.9330267,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,30.0
8063192022,-8.1368545,-34.9394429,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.1,28.0
8061262122,-8.1348945,-34.945671,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.3,65.0
8059701122,-8.134712799999999,-34.9332781,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,2.9,0.0,71.0
8059447822,-8.138941899999999,-34.934584,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.2,38.0
8069848522,-8.1345039,-34.9347222,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,15.6,0.0,59.0
8066376522,-8.1362045,-34.9361318,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.4,21.0
8060991022,-8.0081846,-34.9014046,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,26.5,4.6,28.0
8066273122,-8.135707499999999,-34.9335455,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.1,51.0
8072641922,-8.1340331,-34.9382344,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.3,55.0
8071335122,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.3,21.0
8055857722,-8.135744899999999,-34.9389178,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,28.0
8056956922,-8.137229399999999,-34.9323504,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,12.7,1.0,69.0
8057333522,-8.1332501,-34.935147,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.9,61.0
8056186922,-8.1371067,-34.9438549,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,0.0,71.0
8056169722,-8.1368372,-34.9364045,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,83.0,0.4,21.0
8057112922,-8.1297451,-34.9343836,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,12.7,1.1,46.0
8056040422,-8.136823099999999,-34.9380388,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,83.0,1.1,28.0
8055925222,-8.1362372,-34.9320176,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,69.0
8056220222,-8.1331977,-34.9383508,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,0.5,29.0
8053581422,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,60.0
8055806322,-8.135772400000002,-34.9437654,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.5,71.0
8054341722,-8.1295055,-34.941175,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.1,0.1,57.0
8052487422,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,27.7,1.4,60.0
8051916922,-8.136118399999999,-34.9358075,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,27.7,0.4,21.0
8054019822,-8.1347963,-34.9419907,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.1,0.0,70.0
8058240022,-8.1354405,-34.9467162,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.6,50.0
8055739422,-8.1339232,-34.9457829,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,8.0,65.0
8044079822,-8.1357004,-34.93712190000001,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.1,0.2,21.0
8043034022,-8.1355154,-34.9464355,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.9,0.5,50.0
8021505022,-8.1357353,-34.9345761,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.0,51.0
8028251422,-8.1294189,-34.9400106,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.1,6.5,57.0
8002292522,-8.1278574,-34.9374686,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,51.0
8093768021,-8.1302494,-34.9412064,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.2,0.0,57.0
8080818321,-8.136422500000002,-34.9336018,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.2,51.0
8070997221,-8.135002799999999,-34.9466363,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,43.0
8067542821,-8.1364561,-34.9322457,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.3,69.0
8067784121,-8.1361273,-34.9386491,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.1,28.0
8069886621,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.9,0.5,21.0
8071034321,-8.1371213,-34.932301,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,7.3,0.3,69.0
8070220821,-8.139662999999999,-34.934233,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,13.4,0.7,15.0
8069822821,-8.1363934,-34.9328843,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.9,1.1,69.0
8049614021,-8.1346788,-34.9411448,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,1.1,0.0,65.0
8050217121,-8.1359449,-34.9355535,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.1,21.0
8050705621,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,60.0
8050707921,-8.1355335,-34.9390731,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,28.0
8048531421,-8.1354405,-34.9467162,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.2,50.0
